eamena_id,arches_id,grid_square,country,name,role,problems
EAMENA-0169976,e4103925-f86a-4660-9722-035a19c04f7a,E36N35-21,Syrian Arab Republic,"Kristen Hopper, Will Deadman",EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0169695,f9e607c2-0320-4fbf-9f44-fb8dcfde4a8c,E36N35-21,Syrian Arab Republic,"Kristen Hopper, Will Deadman",EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0023124,b768beb4-8063-4e44-a7c0-1cee709e6343,E43N15-23,Yemen,Rebecca Banks,,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0170964,0878666e-ef1c-462c-8e66-9c2cae7bf2aa,E37N35-11,Syrian Arab Republic,"Kristen Hopper, Will Deadman",EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0170931,9b603b88-db06-4dea-a32d-5470e1d05fa2,E37N35-11,Syrian Arab Republic,"Kristen Hopper, Will Deadman",EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0170939,d50c1986-a857-4e8d-88b0-90a8985a4cfd,E37N35-11,Syrian Arab Republic,"Kristen Hopper, Will Deadman",EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0187563,0c806e6e-b32f-4759-bdbe-b467fc873915,E35N31-34,"Palestine, State of",Nour Daraghmeh,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187479,2e4fbba8-15d1-493b-9b6a-442eafeb5675,E35N31-34,"Palestine, State of",Mohammad Jaradat,Government Authority/Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0186363,4ece2705-d794-4ca8-bfed-3ddc3eb1b892,E35N31-34,"Palestine, State of",Nour Daraghmeh,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187505,6d0afac7-cbdd-4262-989b-211a50996a00,E35N31-34,"Palestine, State of",Nour Daraghmeh,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187674,6ff89bfb-b6f7-4982-ab10-0421df4386fc,E35N31-34,"Palestine, State of",Nour Daraghmeh,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0231184,81ec30bf-8f54-4808-b45f-6d00fc69c3c5,E35N31-34,"Palestine, State of",Issa Zaghab,Government Authority/Staff,"[""No geometry for site.""]"
EAMENA-0187286,841a10d9-5cc1-4933-8017-516efb7ad4c8,E35N31-34,"Palestine, State of",Mohammad Jaradat,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186984,9651e4e7-a9ef-4e92-bbc7-01d6f9540598,E35N31-34,"Palestine, State of",Nour Daraghmeh,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187454,a1add548-f6e7-471c-b46f-a7f118c811fb,E35N31-34,"Palestine, State of",Mohammad Jaradat,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187329,b878ff50-4339-4929-a88a-c99aee4ea8c2,E35N31-34,"Palestine, State of",Mohammad Jaradat,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187227,e0642cb5-3309-4c76-97a4-78b3ebd16ada,E35N31-34,"Palestine, State of",Mohammad Jaradat,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186839,edc8b2cd-d856-473a-acc9-dc44f8a4e405,E35N31-34,"Palestine, State of",Mohammad Jaradat,Government Authority/Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0252488,0206d0db-8ae7-417a-956b-9fd5e9f86f80,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252487,0b6d0663-2dba-42bf-a512-41cd13eee59a,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252493,167b6724-0e82-4101-9bf0-09ab87cd88b1,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252489,19e6b3fb-21a4-4ac6-b545-c7388dc19355,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252494,266b484e-f3af-4678-88cf-9d096f1e5924,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252492,2b650f55-8c0d-47e2-9ce0-3dd02ef9d64f,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252497,3a42f6ec-d9a2-4328-acbc-f7a744c1f9c0,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252490,6be62120-340e-4327-8f3e-a11a72101572,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252495,8e445b76-41a1-4451-bae6-a2d2a84bafa7,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252496,cce4e7b7-f76a-4d62-8e32-b32cb512011e,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252486,f2a1385f-4d86-4461-9e26-48d8e269b7ae,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0252491,f6ca495d-a02c-493c-97f7-52e2e069f618,E65N31-13,Afghanistan,Bijan Rouhani,EAMENA Project Staff,"[""No grid square referenced.""]"
EAMENA-0192998,3a33dd03-3b55-4d17-aadf-8944414e3765,E43N28-44,Saudi Arabia,Michael Fradley,EAMENA Project Staff,"[""No geometry for site.""]"
EAMENA-0087662,03a09565-d667-4d65-bb0e-7763c62b0471,W06N30-41,Morocco,Louise Rayne,,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0095103,11cf15d6-3ba3-4250-8f34-5778909825cc,W06N30-41,Morocco,Louise Rayne,,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0011089,b268bedc-5ce5-49e8-826a-94964cd85815,W06N30-41,Morocco,Louise Rayne,,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0168366,26c47d81-b0c5-4fe8-92a1-c0127a0324bf,E36N35-42,Syrian Arab Republic,"Kristen Hopper, Will Deadman",EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0167417,3613a422-0efb-4058-a74a-3dc0e863145b,E36N35-42,Syrian Arab Republic,"Kristen Hopper, Will Deadman",EAMENA Project Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0174278,5346a36c-fea1-4bbd-a84d-46d4b6dc8ef8,E46N38-12,Iran (Islamic Republic of),Kristen Hopper,EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0174368,6bb3444a-9c0b-4495-ab9d-90567d07aaff,"E46N38-11, E46N38-12",Iran (Islamic Republic of),Kristen Hopper,EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0183034,8c0ed072-bf0c-4cab-8477-89f35a2b8f28,"E46N38-11, E46N38-12",Iran (Islamic Republic of),Kristen Hopper,EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0174283,f7db3d93-2f30-4c78-b0d0-42a7e08e915b,E46N38-12,Iran (Islamic Republic of),Kristen Hopper,EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0134668,fc3ad69f-95f9-4a8a-a435-b089362c5d8b,"E33N28-42, E33N28-24",Egypt,Letty Ten Harkel,EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0187230,09c0414b-ed3e-47a9-8ca5-f4fbdf7ad44c,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187259,0a99e578-f031-40a4-b0a1-4ef286218589,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187530,0c7c9855-6805-4a98-b745-1362814634c5,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186779,0fe50932-89d4-4458-8c28-013b15b127ed,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186666,1c79abe6-f0d7-4e15-8315-70b0648250f9,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186270,201f1c47-13e1-4855-bf4a-7b95bd80812b,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187161,2353c2c3-b7a6-4527-bb40-c00985cf4571,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186905,28c02966-c832-4dd3-a4fd-f76a2b757b20,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186860,2efe4bd4-66e3-4bfc-9361-0bbc7d1bd6ed,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187177,31828807-f31d-48b6-8293-be2a79c613c8,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186215,334f565b-e981-4f54-9489-f2efc8b33bc5,E35N31-32,"Palestine, State of",Mais Sartawi,Government Authority/Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0187033,33872098-93af-4515-b4ab-0f4c918ca9f4,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186461,34eef190-565d-4741-b257-dc5956509acb,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186368,374e385c-9161-4fd9-aec1-9a771549da02,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186978,38dcfa16-b695-4a77-99be-9cacd59a9877,E35N31-32,"Palestine, State of",Ibraheem Hawmdeh,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187603,4158bd0b-6d8f-4bc4-999f-aa465d2740f8,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187707,46e46583-bd17-4c6d-b781-1793a63320d0,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187449,49163484-b1f6-4d56-b2ff-5a830f5c9938,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187683,4fbbfc54-481c-4db2-8a1e-957ba5fd53b5,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186140,52f9517b-3fa7-4a4c-aae5-3ae7737618de,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187080,53ab77b2-5aa7-4e6a-8c8d-744cb9f9ab5b,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186408,585d752e-44ca-4971-a89d-55b1ff2db0e7,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186822,5b141b2e-01e7-4ca6-b404-34fee40e8bd7,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187187,62a0babf-3e0b-4f4d-a60c-319cdd8d1d06,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187668,6445a0ce-505f-42a7-a97c-f887706d182f,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186943,6bef1b2f-5a77-40e8-ac95-f1a3378f605a,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186175,78048862-4ced-49b7-8c5c-1571b7cf7b04,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187642,7accbf1d-4f6a-4252-828a-b3d514801da8,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187070,7d779d4a-2e7a-401c-a7d4-df2be55ff3ca,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186805,8003c814-d619-42ba-828c-db571be2357a,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186876,81d77fb0-9481-4a8d-8da9-bfcb6d8a8ea8,E35N31-32,"Palestine, State of",Mohammad Jaradat,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186694,86a83837-9bef-4bd2-b129-781d97a3ec47,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186590,8fcc6ede-a4fd-4fab-820d-7ec2be6d3466,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186569,93d61ab4-8add-463c-b5ab-ca40fa93fe0b,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186623,9570506f-aaf4-4ea3-bacf-4a047ccd638a,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186787,98a6a821-e3d5-44bf-8f43-d0a9badb4eec,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186979,9e0b9a6a-0e54-4033-8c07-ae09ff8e5f9e,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186558,a3236af4-e0d5-4666-afc8-880c4f7537d7,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187594,a45aeb01-1723-4e87-8350-d31b7eb9a0f6,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187451,a5453abf-7204-42c8-82ae-4071b2800163,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186763,a967c90e-7380-40af-9993-22eea5689054,E35N31-32,"Palestine, State of",Mohammad Jaradat,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186678,ab317b6d-5cde-4c6a-85cf-63d29ca62303,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187127,af4c88e1-2b73-4fa6-b8b4-9975e5811e88,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187373,b016da5a-7d75-4c65-a6be-75ba632f7e32,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186947,b79f88ba-2bf7-43f8-b7e4-a06f6ec1ba14,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186759,b82b3245-6384-4564-a542-18aec26d7dc4,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186606,bd1ad826-8398-4927-9f0a-fa20309599d9,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187362,bea5e0fc-8d7f-4bf0-9a2c-1aea3e321647,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187485,bf24dfae-e3d5-44d6-87e4-9ead7efde347,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187507,c8f1a4a8-5ad6-4118-93fb-e9eacf32d653,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186530,d1b3e70a-a5b9-43bd-9864-64b5225ef8b4,E35N31-32,"Palestine, State of",Mais Sartawi,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187113,de760d4b-4722-4b70-85a2-d2a9b2da9fc9,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187231,df831c7c-a802-4930-90f6-d81a19e66968,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186835,e31126cb-c8db-420f-810f-a91c5ad8fcd7,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186210,e51cc839-723a-4b60-b283-b881ee14345a,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186976,e6e3b54c-e0d6-47c0-82c8-74a48d4aa716,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186312,ea2ce26b-33a8-4612-8de4-c37ee670ffff,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186815,f180fb4b-3703-40fc-968d-ded77b4ae46f,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187439,f35e6416-f82a-4413-90a3-20c53de5601d,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186808,f5dfdeac-75dd-42e7-b093-20bdcd672498,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187104,fadfc6e5-e4f4-4dca-a7a2-cc5f9949922c,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186561,fb3a485e-d4e8-49f9-81e3-9bb9d4dcb878,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0186199,fba51c65-37fa-4c40-bb7c-dce44dec86cc,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0187429,fffa1dda-a80f-46ab-a084-5dd9549c48a3,E35N31-32,"Palestine, State of",Sara Al Shammas,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
EAMENA-0207138,3db59aa7-b4d3-4beb-8062-392c38d32450,E61N30-14,Iran (Islamic Republic of),Bijan Rouhani,EAMENA Project Staff,"[""Geometry falls partially outside the assigned grid square.""]"
EAMENA-0184868,4180202c-b219-4b42-87ff-bbda21afae22,E38N32-24,Jordan,Mohamad Kharabsheh,Government Authority/Staff,"[""Geometry falls entirely outside the assigned grid square.""]"
